age_group,amazon_product_url,article_chapter_link,asterisk,author,book_image,book_image_height,book_image_width,book_review_link,book_uri,contributor,contributor_note,created_date,dagger,description,first_chapter_link,price,primary_isbn10,primary_isbn13,publisher,rank,rank_last_week,sunday_review_link,title,updated_date,weeks_on_list,category,published_date,Unnamed: 0,date_datetime
,https://www.amazon.com/dp/1982179147?tag=thenewyorktim-20,,0,Kara Goucher with Mary Pilon,https://static01.nyt.com/bestsellers/images/9781982179144.jpg,500,329,,nyt://book/bd946c19-2f80-537d-b681-fb7e449851d4,by Kara Goucher with Mary Pilon,,2025-05-14T14:25:47.613Z,0,The Olympic runner details the abuse and deception she experienced while on an elite running team for Nike.,,0.0,,9781982179144,Gallery,7,0,,THE LONGEST RACE,2025-05-14T14:25:47.613Z,1,Biography & Autobiography,2023-04-02,,
,https://www.amazon.com/dp/059323748X?tag=thenewyorktim-20,,0,Michelle Obama,https://static01.nyt.com/bestsellers/images/9780593237465.jpg,500,333,,nyt://book/0d03e9db-3692-5798-a2a6-ab16683898d9,by Michelle Obama,,2025-05-14T15:53:42.928Z,0,The former first lady shares personal stories and the tools she uses to deal with difficult situations.,,0.0,,9780593237465,Crown,8,7,,THE LIGHT WE CARRY,2025-05-14T15:53:42.928Z,18,Biography & Autobiography,2023-04-02,,
,https://www.amazon.com/dp/0316406600?tag=thenewyorktim-20,,0,James Patterson and Matt Eversmann with Chris Mooney,https://static01.nyt.com/bestsellers/images/9780316406604.jpg,500,323,,nyt://book/2b496a38-e72d-5612-8686-460c5c20c0e0,by James Patterson and Matt Eversmann with Chris Mooney,,2025-05-14T14:27:17.652Z,0,A collection of stories about police officers.,,0.0,,9780316406604,"Little, Brown",9,6,,WALK THE BLUE LINE,2025-05-14T14:27:17.652Z,6,Biography & Autobiography,2023-04-02,,
,https://www.amazon.com/dp/0060959479?tag=thenewyorktim-20,,0,bell hooks,https://static01.nyt.com/bestsellers/images/9780060959470.jpg,500,319,,nyt://book/84ce374b-f6b1-5f05-8556-b0e09e97679c,by bell hooks,,2025-06-02T23:13:40.695Z,0,The late feminist icon explores the causes of a polarized society and the meaning of love.,,0.0,,9780060959470,Morrow,10,8,,ALL ABOUT LOVE,2025-06-02T23:13:40.695Z,41,Family & Relationships,2023-04-02,,
,https://www.amazon.com/Braiding-Sweetgrass-Indigenous-Scientific-Knowledge/dp/1571313567?tag=thenewyorktim-20,,0,Robin Wall Kimmerer,https://static01.nyt.com/bestsellers/images/9781571313560.jpg,495,321,,nyt://book/194ea111-42ad-5795-9fb5-3e155ffa5e79,by Robin Wall Kimmerer,,2025-06-02T23:13:39.952Z,0,A botanist and member of the Citizen Potawatomi Nation espouses having an understanding and appreciation of plants and animals.,,0.0,,9781571313560,Milkweed Editions,11,10,,BRAIDING SWEETGRASS,2025-06-02T23:13:39.952Z,71,Nature,2023-04-02,,
,https://www.amazon.com/dp/0593329996?tag=thenewyorktim-20,,0,Katherine May,https://static01.nyt.com/bestsellers/images/9780593329993.jpg,500,331,,nyt://book/88ef102a-ec71-5590-9798-e8908fb5081f,by Katherine May,,2025-05-14T14:25:47.963Z,0,The author of “Wintering” shares her journey to reconnect with her sense of wonder and awe.,,0.0,,9780593329993,Riverhead,12,11,,ENCHANTMENT,2025-05-14T14:25:47.963Z,3,"Body, Mind & Spirit",2023-04-02,,
,https://www.amazon.com/dp/0063220431?tag=thenewyorktim-20,,0,Michelle Miller with Rosemarie Robotham,https://static01.nyt.com/bestsellers/images/9780063220430.jpg,500,338,,nyt://book/92a59748-7386-5303-ae38-f3c0b82d01ed,by Michelle Miller with Rosemarie Robotham,,2025-05-14T14:25:48.036Z,0,The co-host of “CBS Saturday Morning” chronicles her search for her mother and efforts to make sense of her mixed-race heritage.,,0.0,,9780063220430,Harper,13,0,,BELONGING,2025-05-14T14:25:48.036Z,1,Biography & Autobiography,2023-04-02,,
,https://www.amazon.com/dp/1496472675?tag=thenewyorktim-20,,0,Beth Moore,https://static01.nyt.com/bestsellers/images/9781496472670.jpg,500,333,,nyt://book/512db1c6-71c8-5d63-bb97-e70883acf439,by Beth Moore,,2025-05-14T15:52:47.718Z,0,The founder of Living Proof Ministries details key moments from her life and her 2018 break with the Southern Baptist movement.,,0.0,,9781496472670,Tyndale Momentum,14,12,,ALL MY KNOTTED-UP LIFE,2025-05-14T15:52:47.718Z,4,Biography & Autobiography,2023-04-02,,
,https://www.amazon.com/dp/0593238710?tag=thenewyorktim-20,,0,Bernie Sanders with John Nichols,https://static01.nyt.com/bestsellers/images/9780593238714.jpg,500,331,,nyt://book/9dc136be-c9fa-5012-b1be-983468da1bab,by Bernie Sanders with John Nichols,,2025-05-14T15:52:58.838Z,0,,,0.0,,9780593238714,Crown,15,5,,IT'S OK TO BE ANGRY ABOUT CAPITALISM,2025-05-14T15:52:58.838Z,4,Political Science,2023-04-02,,
,https://www.amazon.com/dp/0593593804?tag=thenewyorktim-20,,0,Prince Harry,https://static01.nyt.com/bestsellers/images/9780593593806.jpg,500,329,,nyt://book/f65a1f09-ba88-56d7-8674-390729e19b89,by Prince Harry,,2025-05-14T15:53:42.857Z,0,"The Duke of Sussex details his struggles with the royal family, loss of his mother, service in the British Army and marriage to Meghan Markle.",,0.0,,9780593593806,Random House,1,1,,SPARE,2025-05-14T15:53:42.857Z,5,Biography & Autobiography,2023-02-26,,
,http://www.amazon.com/The-Body-Keeps-Score-Healing/dp/0670785938?tag=thenewyorktim-20,,0,Bessel van der Kolk,https://static01.nyt.com/bestsellers/images/9780143127741.jpg,193,128,https://www.nytimes.com/2018/10/18/books/review/how-to-rewire-your-traumatized-brain.html,nyt://book/e3e33e9d-0e67-5fec-b0d2-2ecddc38ce0e,by Bessel van der Kolk,,2025-06-02T23:13:47.24Z,0,"How trauma affects the body and mind, and innovative treatments for recovery.",,0.0,,9780143127741,Penguin,2,3,,THE BODY KEEPS THE SCORE,2025-06-02T23:13:47.24Z,129,Medical,2023-02-26,,
,https://www.amazon.com/dp/1982185821?tag=thenewyorktim-20,,0,Jennette McCurdy,https://static01.nyt.com/bestsellers/images/9781982185824.jpg,500,329,,nyt://book/be73b1c3-c238-5232-af55-bf70c59cb907,by Jennette McCurdy,,2025-05-14T16:03:00.004Z,0,The actress and filmmaker describes her eating disorders and difficult relationship with her mother.,,0.0,,9781982185824,Simon & Schuster,3,4,,I'M GLAD MY MOM DIED,2025-05-14T16:03:00.004Z,27,Biography & Autobiography,2023-02-26,,
,https://www.amazon.com/dp/0063226561?tag=thenewyorktim-20,,0,Pamela Anderson,https://static01.nyt.com/bestsellers/images/9780063226562.jpg,500,331,,nyt://book/98619bb7-9b22-53e4-8da8-b9f7e4bec0ae,by Pamela Anderson,,2025-05-14T14:25:02.488Z,0,"The actress and activist details her childhood, rise to fame and the ways she is reclaiming the narrative of her life.",,0.0,,9780063226562,Dey Street,4,2,,"LOVE, PAMELA",2025-05-14T14:25:02.488Z,2,,2023-02-26,,
,https://www.amazon.com/dp/059323748X?tag=thenewyorktim-20,,0,Michelle Obama,https://static01.nyt.com/bestsellers/images/9780593237465.jpg,500,333,,nyt://book/0d03e9db-3692-5798-a2a6-ab16683898d9,by Michelle Obama,,2025-05-14T15:53:42.928Z,0,The former first lady shares personal stories and the tools she uses to deal with difficult situations.,,0.0,,9780593237465,Crown,5,7,,THE LIGHT WE CARRY,2025-05-14T15:53:42.928Z,13,Biography & Autobiography,2023-02-26,,
,https://www.amazon.com/dp/1668022443?tag=thenewyorktim-20,,0,Mark Pomerantz,https://static01.nyt.com/bestsellers/images/9781668022443.jpg,500,329,,nyt://book/d11fe16a-c353-5653-aafe-cf69e7a57309,by Mark Pomerantz,,2025-05-14T14:22:23.368Z,0,An inside account of the attempt to prosecute former President Trump for financial crimes and the Manhattan district attorney’s refusal to do so.,,0.0,,9781668022443,Simon & Schuster,6,0,,PEOPLE VS. DONALD TRUMP,2025-05-14T14:22:23.368Z,1,Biography & Autobiography,2023-02-26,,
,https://www.amazon.com/dp/0063247445?tag=thenewyorktim-20,,0,Mike Pompeo,https://static01.nyt.com/bestsellers/images/9780063247444.jpg,500,331,,nyt://book/ce015d0f-ea8f-5d6e-bd85-068d68dcd8a3,by Mike Pompeo,,2025-05-14T14:24:23.285Z,0,"The former secretary of state gives his account of his time serving under President Trump, with a focus on an America First approach.",,0.0,,9780063247444,Broadside,7,6,,NEVER GIVE AN INCH,2025-05-14T14:24:23.285Z,3,,2023-02-26,,
,https://www.amazon.com/dp/1250866448?tag=thenewyorktim-20,,0,Matthew Perry,https://static01.nyt.com/bestsellers/images/9781250866462.jpg,500,329,,nyt://book/52924071-33f2-5c4f-bd1d-b612204d2585,by Matthew Perry,,2025-05-14T14:46:43.184Z,0,"The late actor, known for playing Chandler Bing on “Friends,” shares stories from his childhood and his struggles with sobriety.",,0.0,,9781250866462,Flatiron,8,12,,"FRIENDS, LOVERS, AND THE BIG TERRIBLE THING",2025-05-14T14:46:43.184Z,15,Biography & Autobiography,2023-02-26,,
,https://www.amazon.com/dp/1250777267?tag=thenewyorktim-20,,0,Brad Meltzer and Josh Mensch,https://static01.nyt.com/bestsellers/images/9781250777263.jpg,500,329,,nyt://book/21170a27-e49d-557b-8eaa-a399832ffbe4,by Brad Meltzer and Josh Mensch,,2025-05-14T14:26:26.55Z,0,"The story of a Nazi plot to kill President Roosevelt, Joseph Stalin and Winston Churchill.",,0.0,,9781250777263,Flatiron,9,5,,THE NAZI CONSPIRACY,2025-05-14T14:26:26.55Z,5,Biography & Autobiography,2023-02-26,,
